Code,Updated name,E1,E2,E3,P,Total reports,FES,References
1550,Lycoperdon subincarnatum,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1551,Lycoperdon umbrinum,5,1,0,0,6,E2,"(Gerhardt, 2001; Mao, 2000; Purkayastha & Chandra, 1985; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
1552,Lyophyllum decastes,25,0,2,0,27,E1,"(Arora, 1991; Chamberlain, 1996; Chang & Mao, 1995; Gerhardt, 1994; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Namgyel, 2000; Podgornik, 2005; Sabra & Walter, 2001; Sáenz, Lizano, & Nassar, 1983; Secretariat of Environment and Natural Resources, 2020; Seok, Jin, Kwon, Kim, & Kim, 2013; Sergeeva, 2000; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
1553,Lyophyllum deliberatum,1,0,0,0,1,E1,"(Gennari, 2000)"
1554,Lyophyllum loricatum,3,0,0,0,3,E1,"(Gennari, 2000; Mao, 2000; Wu, et al., 2019)"
1555,Lyophyllum microsporum,1,0,0,0,1,E1,"(Gennari, 2000)"
1556,Lyophyllum semitale,4,0,0,0,4,E1,"(Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019; Yamada, 2002)"
1557,Lyophyllum shimeji,6,0,0,0,6,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Mao, 2000; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002)"
1558,Lyophyllum sykosporum,4,0,0,0,4,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013; Yamada, 2002)"
1559,Lyophyllum transforme,3,0,0,0,3,E1,"(Gerhardt, 2001; Mao, 2000; Wu, et al., 2019)"
1560,Lyophyllum trigonosporum,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1561,Lysurus arachnoideus,0,0,1,2,3,P,"(Chang & Mao, 1995; Hongo & Izawa, 1994; Mao, 2000)"
1562,Lysurus mokusin,0,0,2,0,2,E3,"(Hongo & Izawa, 1994; Mao, 2000)"
1563,Lysurus periphragmoides,0,0,2,0,2,E3,"(Bouriquet, 1970; Hongo & Izawa, 1994)"
1564,Mackintoshia persica,1,0,0,0,1,E1,"(De-Kesel, Kasongo, & Degreef, 2017)"
1565,Macrocybe crassa,2,0,0,0,2,E1,"(Khatua & Acharya, 2014; Purkayastha & Chandra, 1985)"
1566,Macrocybe gigantea,9,0,0,0,9,E1,"(Ao, Seb, Ajungla, & Deb, 2016; Boa, 2004; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Purkayastha & Chandra, 1985; Seok, Jin, Kwon, Kim, & Kim, 2013; Wu, et al., 2019)"
1567,Macrocybe lobayensis,6,0,0,0,6,E1,"(Chang & Mao, 1995; De-Kesel, Codjia, & Yorou, 2002; Oso, 1975; Rammeloo & Walleyn, 1993; Sarkar, Chakraborty, & Bhattacharjee, 1988; Wu, et al., 2019)"
1568,Macrocybe praegrandis,1,0,0,0,1,E1,"Menolli Jr., N. (pers. obs.)"
1569,Macrocybe spectabilis,2,1,0,0,3,E2,"(Buyck, 1994b; Rammeloo & Walleyn, 1993; Walleyn & Rammeloo, 1994)"
1570,Macrocybe titans,2,0,0,0,2,E1,"(Trierveiler-Pereira, Sulzbacher, & Baltazar, 2018; Zent, Zent, & Iturriaga, 2004)"
1571,Macrocystidia cucumis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1572,Macrolepiota africana,3,0,0,0,3,E1,"(Buyck, 1994b; De-Kesel, Kasongo, & Degreef, 2017; Rammeloo & Walleyn, 1993)"
1573,Macrolepiota albuminosa,9,0,0,0,9,E1,"(Ao, Seb, Ajungla, & Deb, 2016; Burkhill, 1935; Chamberlain, 1996; Chang & Mao, 1995; Mao, 2000; Mendoza, 1938; Purkayastha & Chandra, 1985)"
1574,Macrolepiota bonaerensis,1,0,0,0,1,E1,"(Singer, 1953)"
1575,Macrolepiota colombiana,3,0,0,0,3,E1,"(Garibay-Orijel, Rúan-Soto, & Estrada-Martínez, 2010; Putzke, 2014; Timm, 2018)"
1576,Macrolepiota crustosa,1,0,0,0,1,E1,"(Mao, 2000)"
1577,Macrolepiota detersa,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1578,Macrolepiota dolichaula,7,0,0,0,7,E1,"(Härkönen, Niemelä, & Mwasumbi, 2003; Lalrinawmi, Vabeikhokhei, & Zothanzama, 2017; Mao, 2000; Rammeloo & Walleyn, 1993; Rizal, et al., 2016; Wu, et al., 2019)"
1579,Macrolepiota excoriata,9,0,3,0,12,E1,"(Bouriquet, 1970; Cooke, 1891; El'chibaev, 1964; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Mao, 2000; Nanaguylan, 2002; Reudillh, 2004; Sergeeva, 2000; Wu, et al., 2019; Zerova & Rozhenko, 1988)"
1580,Macrolepiota kerandi,1,0,0,0,1,E1,"(Putzke, 2014)"
1581,Macrolepiota mastoidea,14,0,0,0,14,E1,"(Cooke, 1891; Gennari, 2000; Gerhardt, 2001; Locsmándi-Vasas, 1995; Mao, 2000; Purkayastha & Chandra, 1985; Sáenz, Lizano, & Nassar, 1983; Thawthong, et al., 2014; Wu, et al., 2019)"
1582,Macrolepiota permixta,1,0,0,0,1,E1,"(Martins, 2004)"
1583,Macrolepiota procera,42,1,3,0,46,E2,"(Arora, 1991; Boa, 2004; Bouriquet, 1970; Campos, 1998; Chang & Mao, 1995; Cooke, 1891; Degreef, Malaisse, Rammeloo, & Baudart, 1997; Denchev, 2002; Diamandis, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; Ministry of Forestry, 2020; Nanaguylan, 2002; Pegler & Piearce, 1980; Podgornik, 2005; Purkayastha & Chandra, 1985; Rammeloo & Walleyn, 1993; Reudillh, 2004; Sáenz, Lizano, & Nassar, 1983; Saito, 2006; Secretariat of Environment and Natural Resources, 2020; Sergeeva, 2000; Syed-Riaz & Mahmood-Khan, 1999; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989; Walleyn & Rammeloo, 1994; Wang & Liu, 2002; Wu, et al., 2019; Yilmaz, Oder, & Isiloglu, 1997; Zerova & Rozhenko, 1988; Zervakis, et al., 2002)"
1584,Macrolepiota prominens,3,0,0,0,3,E1,"(Mao, 2000; Rammeloo & Walleyn, 1993; Wu, et al., 2019)"
1585,Macrolepiota rubescens,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
1586,Macrolepiota subcitrophylla,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1587,Macrolepiota velosa,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1588,Macrolepiota zeyheri,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
1589,Mallocybe terrigena,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1590,Marasmiellus candidus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1591,Marasmiellus chamaecyparidis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1592,Marasmiellus confluens,12,0,0,0,12,E1,"(Chang & Mao, 1995; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Laessoe & del-Conte, 1996; Mao, 2000; Rammeloo & Walleyn, 1993; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989; Wu, et al., 2019)"
1593,Marasmiellus luxurians,1,0,0,0,1,E1,"(Yorou & De-Kesel, 2002)"
1594,Marasmiellus peronatus,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Wu, et al., 2019)"
1595,Marasmiellus ramealis,4,0,0,0,4,E1,"(Chang & Mao, 1995; Mao, 2000)"
1596,Marasmiellus subpruinosus,1,0,0,0,1,E1,"(Prance, 1984)"
1597,Marasmius albogriseus,1,0,0,0,1,E1,"(Villarreal & Perez-Moreno, 1989)"
1598,Marasmius arborescens,1,0,0,0,1,E1,"(Walleyn & Rammeloo, 1994)"
1599,Marasmius bekolacongoli,1,0,0,0,1,E1,"(De-Kesel, 2002)"
1600,Marasmius buzungolo,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
1601,Marasmius caryophylleus,1,0,0,0,1,E1,"(Iordanov, Vanev, & Fakirova, 1978)"
1602,Marasmius cladophyllus,1,0,0,0,1,E1,"(Gamboa-Trujillo, et al., 2019)"
1603,Marasmius cohaerens,1,0,1,0,2,E1,"(Chang & Mao, 1995; Hongo & Izawa, 1994)"
1604,Marasmius crinis-equi,1,0,0,0,1,E1,"(Chang & Mao, 1995)"
1605,Marasmius graminum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1606,Marasmius grandisetulosus,1,0,0,0,1,E1,"(Walleyn & Rammeloo, 1994)"
1607,Marasmius haematocephalus,1,0,0,0,1,E1,"(Mendoza, 1938)"
1608,Marasmius heinemannianus,2,0,0,0,2,E1,"(Antonin & Fraiture, 1998; De-Kesel, 2002)"
1609,Marasmius katangensis,1,0,0,0,1,E1,"(Van-Dijk, Onguene, & Kuyper, 2003)"
1610,Marasmius limosus,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
1611,Marasmius maximus,4,0,1,0,5,E1,"(Chang & Mao, 1995; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Wu, et al., 2019)"
1612,Marasmius oreades,27,0,1,0,28,E1,"(Adhikari & Adhikari, 1996; Arora, 1991; Bhatt, et al., 2016; Chang & Mao, 1995; Cooke, 1891; Denchev, 2002; Gamiet, 2003; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; MycoWeb, 2020; Podgornik, 2005; Reudillh, 2004; Sáenz, Lizano, & Nassar, 1983; Sarma, Sarma, & Patiri, 2010; Secretariat of Environment and Natural Resources, 2020; Sergeeva, 2000; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989; Zerova & Rozhenko, 1988)"
1613,Marasmius pampicola,1,0,0,0,1,E1,"(Singer, 1953)"
1614,Marasmius personatus,2,0,0,0,2,E1,"(Chang & Mao, 1995; Mao, 2000)"
1615,Marasmius piperodora,1,0,0,0,1,E1,"(Walleyn & Rammeloo, 1994)"
1616,Marasmius pulcherripes,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1617,Marasmius purpureostriatus,1,0,1,0,2,E1,"(Chang & Mao, 1995; Hongo & Izawa, 1994)"
1618,Marasmius siccus,0,0,1,0,1,E3,(Leon et al. 2013)
1619,Marasmius wynneae,1,0,0,0,1,E1,"(Locsmándi-Vasas, 1995)"
1620,Marasmius zenkeri,1,0,0,0,1,E1,"(Malaisse, De-Kesel, N’gasse, & Lognay, 2008)"
1621,Mattirolomyces spinosus,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1622,Mattirolomyces terfezioides,2,0,0,0,2,E1,"(Locsmándi-Vasas, 1995; Wu, et al., 2019)"
1623,Megacollybia clitocyboidea,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1624,Megacollybia platyphylla,5,2,0,2,9,U,"(Chang & Mao, 1995; Fischer & Bessette, 1992; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Mao, 2000; Sáenz, Lizano, & Nassar, 1983; Sergeeva, 2000)"
1625,Meiorganum curtisii,0,0,1,2,3,P,"(Chang & Mao, 1995; Hongo & Izawa, 1994; Mao, 2000)"
1626,Melanogaster ambiguus,2,0,0,0,2,E1,"(Purkayastha & Chandra, 1985)"
1627,Melanogaster durissimus,1,0,0,0,1,E1,"(Purkayastha & Chandra, 1985)"
1628,Melanogaster intermedius,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1629,Melanoleuca arcuata,2,0,0,0,2,E1,"(Cooke, 1891; Wu, et al., 2019)"
1630,Melanoleuca brevipes,6,0,0,0,6,E1,"(Cooke, 1891; Gerhardt, 1994; Gerhardt, 2001; Mao, 2000; Vasil'eva, 1978; Wu, et al., 2019)"
1631,Melanoleuca cognata,5,0,0,0,5,E1,"(Gerhardt, 2001; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Wu, et al., 2019)"
1632,Melanoleuca exscissa,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1633,Melanoleuca graminicola,3,0,0,0,3,E1,"(Gerhardt, 2001; Mao, 2000; Wu, et al., 2019)"
1634,Melanoleuca grammopodia,8,0,0,0,8,E1,"(Ao, Seb, Ajungla, & Deb, 2016; Cooke, 1891; Hongo & Izawa, 1994; Mao, 2000; Sáenz, Lizano, & Nassar, 1983; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989; Wu, et al., 2019)"
1635,Melanoleuca leucopoda,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1636,Melanoleuca melaleuca,8,0,0,0,8,E1,"(Chang & Mao, 1995; Gennari, 2000; Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989; Wu, et al., 2019)"
1637,Melanoleuca paedida,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1638,Melanoleuca polioleuca,3,0,0,0,3,E1,"(Gerhardt, 2001; Imazeki, Hongo, & Otani, 2011; Laessoe & del-Conte, 1996)"
1639,Melanoleuca porphyropoda,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1640,Melanoleuca strictipes,3,0,0,0,3,E1,"(Gerhardt, 2001; Mao, 2000; Wu, et al., 2019)"
1641,Melanoleuca stridula,1,0,0,0,1,E1,"(Boufaris, Alzand, Ünal, Karadeniz, & Bartouh, 2017)"
1642,Melanoleuca subalpina,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1643,Melanoleuca substrictipes,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1644,Melanoleuca verrucipes,5,0,0,0,5,E1,"(Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Park & Lee, 2011; Wu, et al., 2019)"
1645,Melastiza chateri,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1646,Meripilus giganteus,12,2,0,1,15,E2,"(Adhikari, 1999; Adhikari & Durrieu, 1996; Das, 2009; De Leon, et al., 2016; Fischer & Bessette, 1992; Gerhardt, 1994; Gerhardt, 2001; Hall, Stephenson, Buchanan, Wang, & Cole, 2003; Hongo & Izawa, 1994; Kalyoncu, Oskay, Sağlam, Erdoğan, & Tamer, 2010; Laessoe & del-Conte, 1996; Mao, 2000; Saito, 2006; Shmidt, 2006; Wang & Liu, 2002) "
1647,Mesophellia trabalis,0,0,1,0,1,E3,"(Robinson, 2003)"
1648,Metacordyceps liangshanensis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1649,Metacordyceps neogunnii,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1650,Metarhizium atrovirens,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1651,Metuloidea murashkinskyi,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1652,Microglossum rufum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1653,Microporus affinis,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Sillitoe, 1995)"
1654,Microporus xanthopus,1,0,0,0,1,E1,"(Ao, Seb, Ajungla, & Deb, 2016)"
1655,Micropsalliota brunneosperma,2,0,0,0,2,E1,"(Rammeloo & Walleyn, 1993; Wilson, Cammack, & Shumba, 1989)"
1656,Microstoma aggregatum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1657,Microstoma floccosum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1658,Mitrula paludosa,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1659,Montagnea arenaria,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1660,Morchella angusticeps,8,1,0,0,9,E2,"(Arora, 1991; Gupta, 1999; Hongo & Izawa, 1994; Imai, 1954; Iqbal, 1993; Mao, 2000; Purkayastha & Chandra, 1985; Wu, et al., 2019; Zamora-Martinez, Reygadas, & Cifuentes, 1994)"
1661,Morchella brunnea,1,0,0,0,1,E1,"(Montoya, et al., 2019)"
1662,Morchella continua,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1663,Morchella costata,4,1,0,0,5,E2,"(Hongo & Izawa, 1994; Imai, 1954; Mao, 2000; Villarreal & Perez-Moreno, 1989; Wu, et al., 2019)"
1664,Morchella crassipes,8,0,0,0,8,E1,"(Afyon, 1997; Cooke, 1891; Imai, 1954; Mao, 2000; Purkayastha & Chandra, 1985; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989; Wu, et al., 2019)"
1665,Morchella deliciosa,9,0,1,0,10,E1,"(Adhikari, 1999; Afyon, 1997; Cooke, 1891; Franquemont, et al., 1990; Imai, 1954; Mao, 2000; Ministry of Forestry, 2020; MycoWeb, 2020; Purkayastha & Chandra, 1985; Wu, et al., 2019)"
1666,Morchella elata,14,1,1,0,16,E2,"(Adhikari, 1999; Afyon, 1997; Arora, 1991; Denchev, 2002; Deschamps, 2002; Franquemont, et al., 1990; Gamiet, 2003; Gennari, 2000; Hongo & Izawa, 1994; Imai, 1954; Mao, 2000; Podgornik, 2005; Robinson, 2003; Secretariat of Environment and Natural Resources, 2020; Seok, Jin, Kwon, Kim, & Kim, 2013; Villarreal & Perez-Moreno, 1989; Wu, et al., 2019)"
1667,Morchella esculenta,66,1,2,0,69,E2,"(Adhikari, 1999; Afyon, 1997; Arora, 1991; Campos, 1998; Chamberlain, 1996; Cooke, 1891; Demirel, Kaya, & Uzun, 2003; Denchev, 2002; El'chibaev, 1964; Flores, 2002; Franquemont, et al., 1990; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Gupta, 1999; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Imai, 1954; Iordanov, Vanev, & Fakirova, 1978; Iqbal, 1993; Laessoe & del-Conte, 1996; Lincoff & Mitchel, 1977; Locsmándi-Vasas, 1995; Malyi, 1987; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; Mendoza, 1938; Ministry of Forestry, 2020; Montoya-Esquivel, Estrada-Torres, Kong, & Juarez-Sanchez, 2001; Podgornik, 2005; Purkayastha & Chandra, 1985; Rammeloo & Walleyn, 1993; Reudillh, 2004; Sáenz, Lizano, & Nassar, 1983; Secretariat of Environment and Natural Resources, 2020; Sergeeva, 2000; Timm, 2018; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989; Walleyn & Rammeloo, 1994; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yilmaz, Oder, & Isiloglu, 1997; Zerova & Rozhenko, 1988; Zervakis, 2003)"
1668,Morchella gigas,3,0,0,0,3,E1,"(Cooke, 1891; Gerhardt, 1994; Gerhardt, 2001)"
1669,Morchella guatemalensis,1,0,0,0,1,E1,"(Morales, Bran, & Cáceres, 2010)"
1670,Morchella importuna,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1671,Morchella intermedia,3,0,0,0,3,E1,"(Deschamps, 2002; El'chibaev, 1964; Rammeloo & Walleyn, 1993)"
1672,Morchella miyabeana,3,0,0,0,3,E1,"(Imai, 1954; Mao, 2000; Wu, et al., 2019)"
1673,Morchella purpurascens,1,0,0,0,1,E1,"(Mao, 2000)"
1674,Morchella rufobrunnea,1,0,0,0,1,E1,"(Ramírez-Carbajal, 2017)"
1675,Morchella semilibera,6,1,0,0,7,E2,"(Cooke, 1891; Fischer & Bessette, 1992; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Purkayastha & Chandra, 1985; Reudillh, 2004; Wu, et al., 2019)"
1676,Morchella septimelata,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1677,Morchella sextelata,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1678,Morchella smithiana,2,0,1,0,3,E1,"(Adhikari, 1999; Cooke, 1891; Mao, 2000)"
1679,Morchella snyderi,1,0,0,0,1,E1,"(Montoya, et al., 2019)"
1680,Morchella tridentina,1,0,0,0,1,E1,"(Toledo, Barroetaveña, & Rajchenberg, 2016)"
1681,Morchella vulgaris,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1682,Mucidula brunneomarginata,6,0,0,0,6,E1,"(Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Vasil'eva, 1978; Wu, et al., 2019)"
1683,Mucidula mucida,11,0,0,0,11,E1,"(Chang & Mao, 1995; Cooke, 1891; Das, 2009; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Ushijima, Shimomura, Nagasawa, & Maekawa, 2012; Vasil'eva, 1978)"
1684,Mucilopilus castaneiceps,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013)"
1685,Multiclavula clara,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1686,Multiclavula mucida,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013)"
1687,Mutinus bambusinus,0,0,2,1,3,P,"(Bouriquet, 1970; Hongo & Izawa, 1994; Mendoza, 1938)"
1688,Mutinus borneensis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1689,Mutinus caninus,0,0,1,1,2,P,"(Hongo & Izawa, 1994; Mao, 2000)"
1690,Mycena acicula,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1691,Mycena arundinarialis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1692,Mycena aschi,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
1693,Mycena bipindiensis,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
1694,Mycena chlorophos,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1695,Mycena crocata,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1696,Mycena epipterygia,0,0,2,0,2,E3,"(Hongo & Izawa, 1994)"
1697,Mycena filopes,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1698,Mycena flavescens,1,0,0,0,1,E1,"(Obodai & Apetorgbor, 2001)"
1699,Mycena fragillima,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
1700,Mycena galericulata,4,0,1,0,5,E1,"(Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Wu, et al., 2019)"
1701,Mycena galopus,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1702,Mycena haematopus,1,0,1,1,3,E2,"(Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019)0"
1703,Mycena laevigata,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1704,Mycena leaiana,0,0,1,0,1,E3,"(Tom Volk's Fungi, 2020)"
1705,Mycena luteopallens,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1706,Mycena lux-coeli,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1707,Mycena polygramma,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1708,Mycena pterigena,1,0,0,0,1,E1,"(Seok, Jin, Kwon, Kim, & Kim, 2013)"
1709,Mycena pura,4,0,2,10,16,E2,"(Becker et al., 1997; Chang & Mao, 1995; Chen, Yang, Bau, & Li, 2016; Gamundí & Horak, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Reudillh, 2004; Robinson, 2003; Sáenz, Lizano, & Nassar, 1983; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989) "
1710,Mycena sanguinolenta,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1711,Mycena silvae-nigrae,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1712,Mycenastrum corium,3,1,0,0,4,E2,"(Gerhardt, 2001; Harsh, Tiwari, & Rai, 1996; Mao, 2000; Wu, et al., 2019)"
1713,Mycetinis alliaceus,2,0,1,0,3,E1,"(Laessoe & del-Conte, 1996; Sergeeva, 2000; Zerova & Rozhenko, 1988)"
1714,Mycetinis prasiosmus,0,0,1,0,1,E3,"(Zerova & Rozhenko, 1988)"
1715,Mycetinis scorodonius,6,0,2,0,8,E1,"(Cooke, 1891; Gerhardt, 1994; Gerhardt, 2001; Iordanov, Vanev, & Fakirova, 1978; Sergeeva, 2000; Vasil'eva, 1978; Wu, et al., 2019; Zerova & Rozhenko, 1988)"
1716,Mycoclelandia bulundari,1,0,0,0,1,E1,"(Kalotas, 1997)"
1717,Mycoleptodonoides aitchisonii,4,0,0,0,4,E1,"(Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Saito, 2006; Wu, et al., 2019)"
1718,Naematelia aurantialba,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
1719,Naucoria aureobrunnea,1,0,0,0,1,E1,"(Van-Dijk, Onguene, & Kuyper, 2003)"
1720,Neoalbatrellus caeruleoporus,3,0,0,0,3,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013; Yamada, 2002)"
1721,Neoalbatrellus yasudae,3,0,0,0,3,E1,"(Hongo & Izawa, 1994; Wu, et al., 2019; Yamada, 2002)"
1722,Neoantrodiella gypsea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1723,Neoboletus erythropus,5,0,0,1,6,E2,"(Gennari, 2000; Hall, Stephenson, Buchanan, Wang, & Cole, 2003; Sergeeva, 2000; Sillitoe, 1995; Wu, et al., 2019; Yamada, 2002)"
1724,Neoboletus luridiformis,11,2,3,1,17,E1,"(Ahmad, Iqbal, & Khalid, 1997; Arora, 1991; Ereifej & Al-Raddad, 2000; Gerhardt, 1994; Gerhardt, 2001; Iordanov, Vanev, & Fakirova, 1978; Kasper-Pakosz, Pietras, & Łuczaj, 2016; Laessoe & del-Conte, 1996; Mao, 2000; Martins, 2004; Montoya-Esquivel, 1998; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989; Zerova & Rozhenko, 1988)"
1725,Neoboletus obscureumbrinus,2,0,1,0,3,E1,"(Hongo & Izawa, 1994; Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
1726,Neoboletus rubriporus,1,0,0,0,1,E1,"(Wu, et al., 2019)"
1727,Neobulgaria pura,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
1728,Neoclitocybe byssiseda,2,0,0,0,2,E1,"(Prance, 1984; Prance, 1972)"
